+------+-----+----+------+-----+------+------+-------+--------+-----+------+------+------+-------+------+------+------+-----+------+--------+----+-------+-----+------+------+-------+-----+------+-----+------+-----+-----+-----+
|      |  #  | $  |  ID  | VOP | ALOP | INT  | FLOAT | import | def |  :   |  {   |  }   | while |  (   |  )   | elif |  if | else | return | S  | start | VGL | ALS  | ETT  | DIGIT | IPT | DEFS | WIL | ELF  | IFS | RET | FUC |
| I53  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r16  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I54  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r13  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I55  |  -1 | -1 | s67  |  -1 |  -1  |  -1  |   -1  |  s73   | s68 |  -1  |  -1  |  r8  |  s74  |  -1  |  -1  |  -1  | s70 |  -1  |  s72   | -1 |  I75  | I78 |  -1  |  -1  |   -1  | I77 | I69  | I71 |  -1  | I76 | I79 |  -1 |
| I56  |  -1 | -1 | s41  |  -1 |  -1  | s44  |  s45  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I80  |  I43  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I57  |  -1 | -1 | s41  |  -1 |  -1  | s44  |  s45  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I81  |  I43  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I58  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  | s82  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I59  |  -1 | -1 |  -1  |  -1 | r15  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r15  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I60  |  -1 | -1 |  -1  |  -1 | r14  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r14  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I61  |  -1 | -1 |  -1  |  -1 | r16  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r16  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I62  |  -1 | -1 |  -1  |  -1 | r12  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r12  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
